method,target,feature_space,split_mode,grid_config_name,split,prediction_target,count_topN,mean_absolute_error,median_absolute_error,max_absolute_error,mean_relative_error,median_relative_error,max_relative_error
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,train,max_rss,100,26134.24240234375,23894.7734375,54209.81640625,0.47767729000630277,0.49720239302300534,0.6907677357477692
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,val,max_rss,100,9680.85033203125,8910.8603515625,20894.90234375,0.7430804283746039,0.5654100315233932,2.6373654728609175
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,test,max_rss,100,13244.811701660155,11277.14990234375,46729.82421875,1.1326745864194252,0.5659600580030423,8.50209149352861
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,train,max_rss,100,40461.63899414062,36223.5146484375,67867.0078125,0.8938789090832862,0.6804151427869132,8.989441546411857
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,val,max_rss,100,17237.015380859375,16790.9248046875,31102.875,1.636386645199125,2.022288096892548,3.2811478516855703
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,test,max_rss,100,10685.349643554688,8847.6845703125,48783.33837890625,0.5986965710229802,0.5539592811613947,1.350015974547592
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,train,max_rss,100,35700.64092773438,33101.728515625,64933.716796875,1.123196797665934,0.6095622545958939,49.051542583264805
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,val,max_rss,100,14012.563193359376,12931.8935546875,27290.677734375,1.2252381768477878,0.9916563930618943,4.434005720148415
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,test,max_rss,100,10598.06061279297,8854.4462890625,48545.5634765625,0.585726400937543,0.5879336393718927,0.8877958244465628
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,train,max_rss,100,39105.76856445312,26449.2666015625,1010282.875,17.112594331423352,0.5233115556904846,1661.6494654605262
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,val,max_rss,100,11733.513037109375,10436.6767578125,22271.138671875,1.0854460516110904,0.5620823396091987,4.540964677732179
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,test,max_rss,100,10236.38639404297,8641.267333984375,48691.72021484375,0.5714400768762107,0.5836430078826778,0.890468722496731
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,train,max_rss,100,44709.595419921876,27297.419921875,1493675.625,25.093411342527574,0.5349507701434604,2456.7033305921054
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,val,max_rss,100,9956.648830566406,8911.7236328125,22965.3203125,0.8023861872716077,0.5165721582334559,3.3048724034461436
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,test,max_rss,100,14306.716691894531,12630.08544921875,53453.698486328125,0.7016705758882609,0.5655248771760584,1.910887628241664
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,train,max_rss,100,44036.101640625,40064.71533203125,72099.1181640625,0.7187018572143806,0.7301780032597949,0.8284199151834286
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,val,max_rss,100,16321.611533203126,14248.73681640625,33411.7958984375,0.8130017704335688,0.5962598505096115,3.006403283227848
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,test,max_rss,100,14798.724208068848,13276.21435546875,53593.533935546875,0.6405112271964641,0.5785439657125482,1.676303066667854
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,train,max_rss,100,45259.10957519531,41030.69580078125,73244.1640625,0.7363520761069624,0.7472799649796631,0.843371926217649
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,val,max_rss,100,16741.935068359377,14924.919921875,34332.0498046875,0.6953408935768722,0.6027355940309185,3.0133451000963127
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,test,max_rss,100,10305.680388793946,8458.894775390625,53857.21600341797,0.5525092111353909,0.5582960105819996,0.9849347305904788
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,train,max_rss,100,44280.740423583986,28614.267578125,1390105.5,23.40006432623631,0.5427628984395076,2286.357730263158
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,val,max_rss,100,11851.949853515625,11049.14208984375,23068.595703125,1.0739757215297605,0.5546305127205164,4.2154639012255455
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,test,max_rss,100,10266.522763671876,8393.942626953125,52913.615478515625,0.5710103400549817,0.5565316975601303,0.9579849749641672
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,train,max_rss,100,53885.85694824219,27314.7138671875,2379516.5,39.65042938017878,0.5403419132807317,3913.678453947368
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,val,max_rss,100,10547.147067871094,9379.3662109375,22634.75,0.8711394427211762,0.536533114920815,3.3108099561502136
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,test,max_rss,100,13429.428255615234,11181.48876953125,47419.7841796875,1.983121838220277,0.7033472201296704,9.099849745969571
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,train,max_rss,100,42866.76283203125,36120.49462890625,142318.234375,1.290938903899888,0.6846646990831646,22.20253266380655
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,val,max_rss,100,17296.10439453125,16690.888671875,30614.8837890625,1.614743141583911,2.018883019090795,3.272529651727578
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,test,max_rss,100,13797.596001281738,12157.7998046875,49181.22607421875,0.9161590184664361,0.5505584583831524,4.606335859666874
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,train,max_rss,100,41899.94892578125,37327.03369140625,69369.603515625,0.9380456140098361,0.7049128616892273,9.891327028081124
2dsa,memory,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,val,max_rss,100,17055.25978515625,16367.5869140625,31944.0859375,1.4901951638539983,1.565999999814812,4.773411921801545
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,test,CPUTime,100,198021.9480859375,158707.9462890625,698878.978515625,0.8840577398763263,0.8824696831060642,0.9688955318508264
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,train,CPUTime,100,128007.82123046875,109230.65234375,407972.9873046875,0.8611867156289216,0.8656499978820968,0.9729255693772566
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,val,CPUTime,100,126460.789296875,75928.4384765625,467636.365234375,0.8275259780440802,0.8107986759777999,0.9632910128690596
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,test,CPUTime,100,198675.7005859375,159325.2421875,699635.041015625,0.8875326932195147,0.8861620443668705,0.969868457839852
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,train,CPUTime,100,128499.05551757812,109658.5546875,407678.44140625,0.8647853424453044,0.8690614910848574,0.9722231423910036
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,val,CPUTime,100,126745.06045898437,76292.3017578125,467789.564453125,0.8302554709896137,0.8144213824311483,0.963606590188472
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,test,CPUTime,100,197825.36379882813,158891.20703125,697918.802734375,0.88306151593912,0.8827124154679835,0.9689454899309736
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,train,CPUTime,100,127804.2715625,109363.373046875,406912.572265625,0.8600366399288063,0.8658750687713334,0.970396713453554
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,val,CPUTime,100,126961.45557617188,75877.9169921875,468439.23046875,0.8321240571930255,0.8159284422392912,0.9649448467500726
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,test,CPUTime,100,197771.44489257812,158814.7314453125,697931.396484375,0.8827688657674037,0.8822950390026012,0.9688700076087676
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,train,CPUTime,100,127732.02879882812,109377.5439453125,406875.0380859375,0.8595858768389739,0.8667422877076563,0.9703072027156378
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,val,CPUTime,100,126995.82221679688,76056.453125,468512.0390625,0.832361939883343,0.8169164286784217,0.9650948262410473
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,test,CPUTime,100,199149.60275390625,159680.6123046875,700341.8359375,0.8900447184118263,0.8886565255541055,0.970510172936202
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,train,CPUTime,100,128955.55846679688,109913.05859375,408437.2822265625,0.8681265391821037,0.8712286072019856,0.9740328103350676
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,val,CPUTime,100,126743.77103515626,76164.89892578125,467599.490234375,0.8307248339625584,0.8176256219384808,0.963215053515296
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,test,CPUTime,100,199513.88250976562,159862.169921875,701086.244140625,0.8919378452392686,0.8898284025905561,0.9710288042211476
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,train,CPUTime,100,129094.97548828126,109957.91552734375,408092.1748046875,0.8690469966550083,0.8718467878853482,0.9732098052700942
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,val,CPUTime,100,127155.30912109376,76256.1416015625,467321.87109375,1.652929867469514,0.8177922770211834,55.54359489889706
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,test,CPUTime,100,197422.5529296875,158488.9208984375,697507.68359375,0.8809176506942694,0.8803763901346969,0.968354675001828
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,train,CPUTime,100,127442.88237304687,109149.728515625,406774.494140625,0.8574187774900185,0.8650396130678333,0.9700674275876644
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,val,CPUTime,100,126878.97643554688,76049.9423828125,468493.626953125,0.8311672350846803,0.8165470940697099,0.9650568988666864
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,test,CPUTime,100,198058.28875976562,159011.060546875,698389.66796875,0.8842865859955967,0.8836993776627835,0.9692423599651036
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,train,CPUTime,100,127957.782734375,109508.92822265625,406894.40625,0.8611554125233039,0.8676475203524612,0.970353391514001
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,val,CPUTime,100,126994.6947265625,75944.2236328125,468411.54296875,0.832418407114302,0.8168316723361132,0.9648878128624162
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,test,CPUTime,100,196954.86899414062,157626.896484375,697694.744140625,0.87835702102704,0.8771996060073148,0.9674162052289468
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,train,CPUTime,100,127308.48500976563,108644.64892578125,408844.07421875,0.8567365130884663,0.8616749928714453,0.9750029194916364
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,val,CPUTime,100,124982.4561328125,74228.095703125,465203.01171875,1.5757673339150424,0.7942141178671233,51.64216452205882
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,test,CPUTime,100,197229.64852539063,157886.3359375,698053.8125,0.8798131740016576,0.8786439678856326,0.9678030514436003
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,train,CPUTime,100,127570.22916992188,108779.95947265625,409339.4580078125,0.8586084486354906,0.8625573713175987,0.97618430053899
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,val,CPUTime,100,124724.40004882813,74171.70166015625,465375.216796875,0.8126133435958097,0.7943209908108286,0.9586332400127612
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,test,CPUTime,100,198021.22686523438,159041.8662109375,698242.9453125,0.8840854318275952,0.8837686138525748,0.96921615181728
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,train,CPUTime,100,127990.45364257813,109317.5380859375,407216.3349609375,0.8612406520347107,0.8655824124015555,0.9711211204669816
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,val,CPUTime,100,126933.04158203125,75751.525390625,468303.80078125,0.8319422110200427,0.8159999314254163,0.9646658731489092
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.3,test,CPUTime,100,197985.53900390625,159026.630859375,698179.2578125,0.8839054044379481,0.8835174173735387,0.9691658943566974
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.3,train,CPUTime,100,127970.14512695312,109355.85595703125,407329.7158203125,0.8611145137304926,0.866031658708252,0.971391508802966
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.3,val,CPUTime,100,127091.69639648437,76019.9130859375,468536.7890625,0.8333554515178447,0.8168154248760767,0.965145809129336
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.2,test,CPUTime,100,197468.5900097656,158060.0185546875,698422.203125,0.8810852039151357,0.8799165090279932,0.968109638982132
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.2,train,CPUTime,100,127830.07215820313,109122.38037109375,409715.2001953125,0.8606067252142965,0.8643538006690346,0.9770803627614612
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.2,val,CPUTime,100,124807.09573242188,74313.20849609375,465359.408203125,0.8135648109501021,0.7975178441537867,0.9586006756584518
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.3,test,CPUTime,100,196712.9048828125,157469.1875,697354.783203125,0.8770686655194372,0.8757482765142921,0.967084357122868
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.3,train,CPUTime,100,127172.250703125,108576.78662109375,409471.7109375,0.8556942145464042,0.8605286981019201,0.9764996945991902
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.3,val,CPUTime,100,124967.62944335937,74384.7939453125,465938.166015625,0.8141027996751289,0.7943929584202736,0.959792867371621
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.2,test,CPUTime,100,198731.4930566406,159604.521484375,699278.83203125,0.8878474336516204,0.8872179593222353,0.9701887866656989
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.2,train,CPUTime,100,128505.19200195312,109735.70849609375,407152.408203125,0.8649075073831498,0.8678705166144052,0.9709686692528604
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.2,val,CPUTime,100,127214.82891601563,76298.67138671875,468427.76953125,0.8344049389291218,0.8200384234872977,0.9649212381966888
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,test,CPUTime,100,197441.14755859374,158587.5068359375,697431.626953125,0.8810089599844588,0.8808686051752082,0.96842766614922
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,train,CPUTime,100,127559.66284179688,108973.97265625,407447.5302734375,0.8580261057358095,0.8631111650013032,0.9716724702819226
ga,cpu,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,val,CPUTime,100,127161.24672851563,76384.72119140625,468821.419921875,0.8338586888231865,0.8197059365961772,0.9657321244144692
ga,cpu,raw,record,ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,test,CPUTime,100,192411.73134765626,154132.8486328125,687240.8359375,0.856212676133846,0.8587710932967991,0.9607638648407968
ga,cpu,raw,record,ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,train,CPUTime,100,125278.64886705398,108141.7802734375,405566.349609375,0.8464937833730422,0.8488257547763609,1.0002944884739036
ga,cpu,raw,record,ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,val,CPUTime,100,138095.53285452843,89520.38329696655,485494.05490112305,22.76157320118058,1.000079731241294,866.6028065286624
ga,cpu,raw,record,ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,test,CPUTime,100,189877.00009765624,151485.876953125,683740.13671875,0.8428502098387354,0.8453946128603058,0.9570741053479872
ga,cpu,raw,record,ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,train,CPUTime,100,123423.91457210541,106783.3759765625,404495.06640625,0.836945609424175,0.8376420507996984,1.000594746233714
ga,cpu,raw,record,ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,val,CPUTime,100,137123.311227417,87365.20432662964,485548.667098999,22.806310221070586,0.9996935967372524,820.6787420382166
ga,cpu,raw,record,ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,test,CPUTime,100,193709.05080078126,155409.158203125,688119.40625,0.8632634758818688,0.8670625078358141,0.962578827143252
ga,cpu,raw,record,ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,train,CPUTime,100,126462.00378662109,109364.69287109375,406228.32421875,0.8576655558071871,0.8581285257384487,0.9687649328177838
ga,cpu,raw,record,ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,val,CPUTime,100,135211.33573730467,85393.86450195312,480523.173828125,23.474100959845938,0.9147945334849918,988.2103901273886
ga,cpu,raw,record,ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,test,CPUTime,100,194113.0696484375,155831.095703125,688743.46875,0.8653873841920137,0.86902416884114,0.9631777198509288
