method,target,feature_space,split_mode,grid_config_name,grid_config_path,config_architecture,config_scaler,config_optimizer,config_batch_size,config_activation,config_dropout,batch_size,dropout_rate,train_mae,val_mae,test_mae,train_error_std,val_error_std,test_error_std,epochs,train_mean_error_CPUTime,train_median_error_CPUTime,train_error_std_CPUTime,train_max_error_CPUTime,train_p95_abs_error_CPUTime,val_mean_error_CPUTime,val_median_error_CPUTime,val_error_std_CPUTime,val_max_error_CPUTime,val_p95_abs_error_CPUTime,test_mean_error_CPUTime,test_median_error_CPUTime,test_error_std_CPUTime,test_max_error_CPUTime,test_p95_abs_error_CPUTime,train_mean_error_max_rss,train_median_error_max_rss,train_error_std_max_rss,train_max_error_max_rss,train_p95_abs_error_max_rss,val_mean_error_max_rss,val_median_error_max_rss,val_error_std_max_rss,val_max_error_max_rss,val_p95_abs_error_max_rss,test_mean_error_max_rss,test_median_error_max_rss,test_error_std_max_rss,test_max_error_max_rss,test_p95_abs_error_max_rss
2dsa,cpu,raw,temporal,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/temporal/2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,64_32,minmax_opt_rmsprop_batch_64_act_relu_drop_0,rmsprop_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,226.08232268165705,440.7757131072186,292.0741649636928,1261.7876881812035,1782.1035268804133,2311.411407407953,77,226.08232268165705,42.47130584716797,1261.7876881812035,171732.056640625,786.3764816284177,440.7757131072186,63.730255126953125,1782.1035268804133,60563.486328125,1490.35986328125,292.0741649636928,67.55558776855469,2311.411407407953,249859.88647460935,835.6931396484376,,,,,,,,,,,,,,,
2dsa,cpu,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/temporal/2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,64_32,standard_opt_adam_batch_128_act_elu_drop_0,adam_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,221.42248213222663,428.44141587910224,265.0296517008208,1119.244793294471,1777.924110502658,2232.454501582529,49,221.42248213222663,44.52970886230469,1119.244793294471,164116.5712890625,847.5630050659175,428.44141587910224,50.970726013183594,1777.924110502658,65320.9140625,1727.2542724609375,265.0296517008208,39.69792175292969,2232.454501582529,248082.59130859375,947.5465698242188,,,,,,,,,,,,,,,
2dsa,cpu,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/temporal/2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,64_32,standard_opt_adam_batch_128_act_elu_drop_0,adam_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,225.348049305287,434.3839481531142,275.5123950857844,1163.407371637909,1799.0448532377388,2239.7208258079313,31,225.348049305287,42.48017883300781,1163.407371637909,167796.42578125,891.0957763671871,434.3839481531142,64.51819610595703,1799.0448532377388,67634.57421875,1864.2994384765625,275.5123950857844,65.56838989257812,2239.7208258079313,248537.51171875,996.4366333007816,,,,,,,,,,,,,,,
2dsa,cpu,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/temporal/2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,64_32,standard_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,228.3149443061289,549.308770581478,659.6298900994731,1215.5200265367369,1850.1902245649685,2366.6608548822683,34,228.3149443061289,37.60626602172851,1215.5200265367369,170672.47607421875,915.6563720703124,549.308770581478,144.11753845214844,1850.1902245649685,70972.728515625,2036.019287109375,659.6298900994731,364.8742065429687,2366.6608548822683,250359.74084472656,2317.74072265625,,,,,,,,,,,,,,,
2dsa,cpu,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/temporal/2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,64_32,standard_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.3,128,0.3,231.53395197404103,522.7084143600631,684.3205040091558,1229.249385828597,1877.7961807125905,2356.7253398744397,37,231.53395197404103,36.92830562591553,1229.249385828597,171582.01953125,967.5183074951163,522.7084143600631,121.55148315429688,1877.7961807125905,72063.07275390625,1846.8038330078125,684.3205040091558,462.4772338867187,2356.7253398744397,250496.84051513672,2020.31064453125,,,,,,,,,,,,,,,
2dsa,cpu,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/temporal/2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,64_32,standard_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.2,64,0.2,215.80563510327383,417.01414351707734,263.2520215769801,1184.4689379713354,1777.2019467203074,2265.7479241960687,22,215.80563510327383,33.20573425292969,1184.4689379713354,170344.92041015625,854.0816589355467,417.01414351707734,47.08447265625,1777.2019467203074,67496.4287109375,1809.7288818359375,263.2520215769801,44.92583465576172,2265.7479241960687,248640.47290039065,973.297821044922,,,,,,,,,,,,,,,
2dsa,cpu,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/temporal/2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,64_32,standard_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.3,64,0.3,223.79037421028525,426.5719680166517,273.6194847562673,1174.25111507014,1782.7468577943382,2255.500082370664,22,223.79037421028525,36.679738998413086,1174.25111507014,169843.87841796875,905.0063598632807,426.5719680166517,56.260459899902344,1782.7468577943382,68040.990234375,1864.3798828125,273.6194847562673,59.138275146484375,2255.500082370664,248785.71899414065,1011.818371582032,,,,,,,,,,,,,,,
2dsa,cpu,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/temporal/2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,64_32,standard_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.2,64,0.2,255.34877334293955,531.8841169434068,607.213119580381,1245.5628609656155,1848.1967217949136,2347.040296228038,22,255.34877334293955,39.210670471191406,1245.5628609656155,171756.79248046875,1088.8893249511714,531.8841169434068,116.63835144042967,1848.1967217949136,70923.89111328125,1896.273193359375,607.213119580381,307.7309265136719,2347.040296228038,250439.9398193359,1769.0458496093756,,,,,,,,,,,,,,,
2dsa,cpu,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/temporal/2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,64_32,standard_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,243.16140178703725,611.325739654168,984.446459861032,1240.1233131248823,1903.952852418338,2384.7823526427833,46,243.16140178703725,55.23563766479492,1240.1233131248823,172126.6982421875,997.6494262695296,611.325739654168,172.85435485839844,1903.952852418338,72603.4501953125,2267.2919921875,984.446459861032,777.7195434570312,2384.7823526427833,250463.6494140625,2424.3096679687505,,,,,,,,,,,,,,,
2dsa,cpu,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/temporal/2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,64_32,standard_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,211.51819438595135,467.16050206871506,288.630684818469,1204.2011616747657,1776.2901353955788,2278.6851655351065,28,211.51819438595135,30.882347106933594,1204.2011616747657,175998.13024902344,873.7097145080561,467.16050206871506,68.62925720214844,1776.2901353955788,68315.7734375,1906.7420654296875,288.630684818469,55.092041015625,2278.6851655351065,248473.8220214844,1125.4590332031253,,,,,,,,,,,,,,,
2dsa,cpu,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/temporal/2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,64_32,standard_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,219.94847812556108,557.9004473110797,316.6652227716507,1229.492599915225,1841.02657338037,2319.552799240176,23,219.94847812556108,23.33678913116455,1229.492599915225,175453.33520507812,868.2638488769522,557.9004473110797,103.11331176757812,1841.02657338037,69604.4912109375,2118.131103515625,316.6652227716507,65.89737701416016,2319.552799240176,249151.7001953125,961.7029296875008,,,,,,,,,,,,,,,
2dsa,cpu,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/temporal/2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,64_32,standard_opt_rmsprop_batch_128_act_relu_drop_0,rmsprop_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,236.53345595642736,555.4653060238385,616.5651282261285,2237.97903447386,1866.0903482904691,2331.739366661166,31,236.53345595642736,39.08331680297851,2237.97903447386,827196.75,949.4418045043944,555.4653060238385,190.06930541992188,1866.0903482904691,72234.73681640625,1694.9945068359375,616.5651282261285,502.40869140625,2331.739366661166,250379.7275390625,1210.6606445312502,,,,,,,,,,,,,,,
2dsa,cpu,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/temporal/2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,64_32,standard_opt_rmsprop_batch_128_act_relu_drop_0,rmsprop_batch_128_act_relu_drop_0,128,relu_drop_0,0.3,128,0.3,235.46415387474235,535.7937144155557,521.1085671527421,1636.219062954059,1899.681568166997,2364.769793830238,26,235.46415387474235,38.431732177734375,1636.219062954059,454369.75,937.2596931457516,535.7937144155557,121.47787475585938,1899.681568166997,73001.09326171875,1604.71533203125,521.1085671527421,177.81150817871094,2364.769793830238,250366.84802246097,1452.0826171875,,,,,,,,,,,,,,,
2dsa,cpu,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/temporal/2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,64_32,standard_opt_rmsprop_batch_64_act_elu_drop_0,rmsprop_batch_64_act_elu_drop_0,64,elu_drop_0,0.2,64,0.2,222.54345603990592,546.9069682013742,290.237518706941,1248.271744778879,1840.2813366608768,2316.5208827432825,17,222.54345603990592,30.051098823547363,1248.271744778879,176299.34118652344,848.5623413085935,546.9069682013742,115.88879585266112,1840.2813366608768,69928.9765625,2180.780517578125,290.237518706941,32.88895130157471,2316.5208827432825,248903.48828125,996.9147422790536,,,,,,,,,,,,,,,
2dsa,cpu,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/temporal/2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,64_32,standard_opt_rmsprop_batch_64_act_elu_drop_0,rmsprop_batch_64_act_elu_drop_0,64,elu_drop_0,0.3,64,0.3,222.94687244689115,548.6179328869754,303.93678382914993,1251.4423374245875,1853.495750506933,2332.641771496629,21,222.94687244689115,68.4995346069336,1251.4423374245875,176078.43774414062,751.4855712890625,548.6179328869754,74.4995346069336,1853.495750506933,70137.8359375,2181.00732421875,303.93678382914993,68.4995346069336,2332.641771496629,248883.0908203125,946.8905944824228,,,,,,,,,,,,,,,
2dsa,cpu,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/temporal/2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,64_32,standard_opt_rmsprop_batch_64_act_relu_drop_0,rmsprop_batch_64_act_relu_drop_0,64,relu_drop_0,0.2,64,0.2,223.4156584835839,531.2558368931448,476.29303664724034,2058.9761396093572,1872.8830155889457,2341.943066303072,27,223.4156584835839,40.021759033203125,2058.9761396093572,730760.875,812.0283691406249,531.2558368931448,131.10113525390625,1872.8830155889457,71824.73876953125,1769.05810546875,476.29303664724034,287.35675048828125,2341.943066303072,250433.0595703125,1083.6438476562505,,,,,,,,,,,,,,,
2dsa,cpu,raw,temporal,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/temporal/2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,64_32,standard_opt_rmsprop_batch_64_act_relu_drop_0,rmsprop_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,242.06195773496611,517.845920185097,446.9857932746283,1578.984294119954,1895.951444851222,2347.358007074711,24,242.06195773496611,38.798439025878906,1578.984294119954,404438.9375,952.907958984375,517.845920185097,119.61849975585938,1895.951444851222,73000.71875,1604.6224060058594,446.9857932746283,269.02294921875,2347.358007074711,250369.4100341797,993.4354370117188,,,,,,,,,,,,,,,
2dsa,memory,raw,record,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/2dsa/memory/raw/record/2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,128_64,minmax_opt_adam_batch_128_act_elu_drop_0,adam_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,681.8729200801856,736.1387324135663,1098.7186201005536,1510.288342414202,1238.2330195005898,1823.4573366718976,30,,,,,,,,,,,,,,,,681.8729200801856,198.5653381347656,1510.288342414202,65759.517578125,2742.476489257812,736.1387324135663,430.8961181640625,1238.2330195005898,44924.37109375,2256.53369140625,1098.7186201005536,608.8311462402344,1823.4573366718976,39059.798828125,3471.21923828125
2dsa,memory,raw,record,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/2dsa/memory/raw/record/2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,128_64,minmax_opt_adam_batch_128_act_elu_drop_0,adam_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,662.199729803832,710.3910730806168,1046.4261929663196,1465.6466290825736,1211.6971040698363,1718.461537948998,35,,,,,,,,,,,,,,,,662.199729803832,206.53271484375,1465.6466290825736,65653.775390625,2602.8842529296867,710.3910730806168,359.86181640625,1211.6971040698363,45434.546875,2275.04150390625,1046.4261929663196,587.1912384033203,1718.461537948998,40265.38671875,3354.083789062506
2dsa,memory,raw,record,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/2dsa/memory/raw/record/2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,128_64,minmax_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,804.6001303467988,924.7077035089368,1191.2775212505655,1731.2542058778647,1446.7231579401694,2596.8598165346916,26,,,,,,,,,,,,,,,,804.6001303467988,200.2508544921875,1731.2542058778647,66605.66015625,3365.9508544921873,924.7077035089368,466.6984252929687,1446.7231579401694,45375.328125,2733.13720703125,1191.2775212505655,361.65234375,2596.8598165346916,35541.6875,5192.1427734375
2dsa,memory,raw,record,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,server/run_2025_12_27/results/2dsa/memory/raw/record/2dsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,128_64,minmax_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.3,128,0.3,618.8909891370319,709.2244301826671,782.7597158567186,1381.832636184282,1250.5674790394414,1671.1795816945455,93,,,,,,,,,,,,,,,,618.8909891370319,170.095703125,1381.832636184282,59205.955078125,2544.533544921874,709.2244301826671,299.91363525390625,1250.5674790394414,43049.548828125,3218.2646484375,782.7597158567186,281.83544921875,1671.1795816945455,34073.82421875,3320.5918945312515
2dsa,memory,raw,record,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,server/run_2025_12_27/results/2dsa/memory/raw/record/2dsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,128_64,minmax_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.2,64,0.2,651.3179103680781,717.7996865408895,1155.5978858188548,1471.3629652797638,1224.9002499317644,1785.7485847162409,27,,,,,,,,,,,,,,,,651.3179103680781,186.59112548828125,1471.3629652797638,65817.333984375,2628.5302001953096,717.7996865408895,407.4530029296875,1224.9002499317644,45690.716796875,2227.3068237304688,1155.5978858188548,657.6400756835938,1785.7485847162409,39932.251953125,3586.5570312500045
2dsa,memory,raw,record,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,server/run_2025_12_27/results/2dsa/memory/raw/record/2dsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,128_64,minmax_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.3,64,0.3,661.7707933290574,717.2109950391057,1062.6059296104384,1474.2856494281025,1216.677285010738,1733.5195490395506,27,,,,,,,,,,,,,,,,661.7707933290574,199.2748260498047,1474.2856494281025,65368.2421875,2699.867822265625,717.2109950391057,373.2562255859375,1216.677285010738,44967.0625,2243.1693725585938,1062.6059296104384,597.8016967773438,1733.5195490395506,39103.3671875,3466.7411621093765
2dsa,memory,raw,record,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,server/run_2025_12_27/results/2dsa/memory/raw/record/2dsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,128_64,minmax_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.2,64,0.2,693.1769961245918,796.6224028996148,861.4356724376094,1585.9717980330054,1341.565396290575,1940.478561373504,35,,,,,,,,,,,,,,,,693.1769961245918,187.6177978515625,1585.9717980330054,66411.42578125,2915.439038085937,796.6224028996148,364.78076171875,1341.565396290575,45342.017578125,3135.16845703125,861.4356724376094,269.01495361328125,1940.478561373504,36320.75390625,3305.7491210937515
2dsa,memory,raw,record,2dsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/2dsa/memory/raw/record/2dsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,128_64,minmax_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,606.7646414484904,683.0550900813494,771.92631695255,1343.8562066547092,1176.8828182492791,1611.9027960870912,100,,,,,,,,,,,,,,,,606.7646414484904,176.39862060546875,1343.8562066547092,58688.193359375,2493.0234130859376,683.0550900813494,280.22705078125,1176.8828182492791,41182.259765625,2807.018310546875,771.92631695255,274.20391845703125,1611.9027960870912,33339.37890625,3175.094628906251
2dsa,memory,raw,record,2dsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/2dsa/memory/raw/record/2dsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,128_64,minmax_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,718.6870644968945,675.6041386431951,824.6943136485343,1571.5080946702365,1181.9829439333269,1888.7967952868855,34,,,,,,,,,,,,,,,,718.6870644968945,189.6032562255859,1571.5080946702365,66950.087890625,2969.3648437499996,675.6041386431951,363.96240234375,1181.9829439333269,45684.859375,2082.9794921875,824.6943136485343,234.41552734375,1888.7967952868855,41592.38671875,3476.462402343751
2dsa,memory,raw,record,2dsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/2dsa/memory/raw/record/2dsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,128_64,minmax_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,594.7773223317943,632.4142752741599,767.0486352525854,1344.7036185228744,1161.7914006895492,1622.193175410299,84,,,,,,,,,,,,,,,,594.7773223317943,205.20135498046875,1344.7036185228744,61998.78515625,2363.2000244140604,632.4142752741599,295.818359375,1161.7914006895492,42296.5625,2198.861328125,767.0486352525854,291.79901123046875,1622.193175410299,39706.337890625,3023.411914062501
2dsa,memory,raw,record,2dsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/2dsa/memory/raw/record/2dsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,128_64,minmax_opt_rmsprop_batch_128_act_relu_drop_0,rmsprop_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,649.9202638999861,730.2101313979621,913.2261977850432,1521.7739667582107,1266.0750509653344,1961.957161884591,67,,,,,,,,,,,,,,,,649.9202638999861,171.84307861328125,1521.7739667582107,79750.40625,2697.726342773437,730.2101313979621,336.98052978515625,1266.0750509653344,45637.48828125,3027.287353515625,913.2261977850432,353.38641357421875,1961.957161884591,69979.6953125,3496.29052734375
2dsa,memory,raw,record,2dsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.3,server/run_2025_12_27/results/2dsa/memory/raw/record/2dsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.3,128_64,minmax_opt_rmsprop_batch_128_act_relu_drop_0,rmsprop_batch_128_act_relu_drop_0,128,relu_drop_0,0.3,128,0.3,593.138548070895,750.1399068359273,718.3602998621492,1400.6739662300577,1211.7872747129843,1552.1292168446616,100,,,,,,,,,,,,,,,,593.138548070895,190.7733154296875,1400.6739662300577,87027.0625,2503.9252929687473,750.1399068359273,387.5927734375,1211.7872747129843,40954.189453125,3086.18359375,718.3602998621492,210.0125732421875,1552.1292168446616,34596.8984375,3165.195117187501
